ID	Area	Title	Description
13594	병원	동현당한의원	한의원
13595	약국/한약방	제환약국	약국
13596	병원	가족사랑의원	내과/외과
13597	약국/한약방	우일한약방	한약방
13598	병원	몸한의원	한의원
13599	병원	삼성필내과의원	내과/외과
13600	약국/한약방	화생약국	약국
13601	약국/한약방	세정제탕원	탕제원
13602	약국/한약방	미소약국	약국
13603	약국/한약방	국제약국	약국
13604	병원	연세치과	치과의원
13605	병원	비엘티정형외과	내과/외과
13606	약국/한약방	서경약국	약국
13607	병원	영한의원	한의원
13608	약국/한약방	강남시장약국	약국
13609	병원	신우병원	내과/외과
13610	병원	강승원치과	치과의원
13611	수의업	애견호텔	수의업-기타
13612	병원	위드아이의원	소아과
13613	병원	서민한의원	한의원
13614	병원	연세조이피부비뇨기과	비뇨기과
13615	병원	정내과진단방사선과의원	내과/외과
13616	병원	양지한의원	한의원
13617	병원	동의의료원	종합병원
13618	약국/한약방	용한약국	한약방
13619	약국/한약방	안정약국	약국
13620	병원	박의원	내과/외과
13621	병원	소생한의원	한의원
13622	병원	광제한약방	한의원
13623	약국/한약방	세창약국	약국
13624	병원	대구동구부부치과의원	치과의원
13625	약국/한약방	산본약국	약국
13626	수의업	바이엘종합가축병원	수의업-종합
13627	수의업	중앙동물병원	수의업-종합
13628	약국/한약방	전문약국	약국
13629	병원	한빛소아청소년과의원	소아과
13630	약국/한약방	태양약초	한약방
13631	수의업	중앙애견	수의업-종합
13632	의료관련서비스업	해와달출장산후조리지사	산후조리원
13633	약국/한약방	우신약국	약국
13634	병원	늘푸른소아과	내과/외과
13635	약국/한약방	광주약국	약국
13636	약국/한약방	새봄약국	약국
13637	병원	서울내과	내과/외과
13638	약국/한약방	동제약국	약국
13639	약국/한약방	동일약국	약국
13640	병원	몸사랑의원	기타병원
13641	약국/한약방	다정약국	약국
13642	약국/한약방	명신탕제원	탕제원
13643	병원	서래치과의원	치과의원
13644	병원	상동정형외과의원	정형/성형외과
13645	약국/한약방	나이스약국	약국
13646	약국/한약방	신한약국	약국
13647	약국/한약방	유림약국	약국
13648	병원	린치과	치과의원
13649	병원	365성형외과/피부과	정형/성형외과
13650	병원	현내과의원	내과/외과
13651	약국/한약방	동인당건재약업사	한약방
13652	병원	안동진정형외과의원	내과/외과
13653	병원	앞선치과	치과의원
13654	병원	강남방사선과의원	기타병원
13655	병원	두레치과	치과병원
13656	병원	박수진소아청소년과의원	소아과
13657	약국/한약방	한약국	약국
13658	수의업	쿨펫동물병원	동물병원
13659	수의업	필동물병원	동물병원
13660	병원	경희한의원	한의원
13661	병원	노만석마취의원	내과/외과
13662	약국/한약방	세일약국	약국
13663	병원	문소아과의원	내과/외과
13664	약국/한약방	독일약국	약국
13665	병원	최경명치과의원	치과의원
13666	병원	늘편한최내과의원	내과/외과
13667	약국/한약방	한국약국	약국
13668	약국/한약방	동인당한약국	약국
13669	약국/한약방	신탄약국	약국
13670	병원	우리들진단방사선과의원	기타병원
13671	병원	제일장문외과	기타병원
13672	약국/한약방	동양탕제원	탕제원
13673	병원	드림치과의원	치과의원
13674	병원	윤한의원	한의원
13675	병원	박인승소아과의원	내과/외과
13676	병원	경희한의원	한의원
13677	병원	중생당한약방	한의원
13678	병원	예담한의원	한의원
13679	병원	한림대학교부속춘천성심병원	종합병원
13680	병원	우리연세이비인후과	내과/외과
13681	병원	노영숙산부인과	내과/외과
13682	병원	서라벌한의원	한의원
13683	약국/한약방	사랑약국	약국
13684	약국/한약방	시내약국	약국
13685	병원	박찬모내과	내과/외과
13686	약국/한약방	조은약국	약국
13687	병원	수통증의학과	기타병원
13688	병원	새새명한의원	한의원
13689	병원	두리연합이비인후과소아과의원	소아과
13690	약국/한약방	정약국	약국
13691	약국/한약방	제물포한약방	한약방
13692	병원	무루한의원	한의원
13693	유사의료업	플러스치과기공소	치과기공소
13694	약국/한약방	서울약국	약국
13695	병원	스파인치과병원	치과병원
13696	병원	우리가정의학과의원	내과/외과
13697	병원	한길치과의원	치과의원
13698	유사의료업	문공신체교정센타	척추교정치료
13699	병원	연세안과의원	기타병원
13700	병원	홍성의료원사내근로복지기금	일반병원
13701	약국/한약방	경대약국	약국
13702	병원	리영성형외과/피부과	피부과
13703	병원	지방공사안동의료원	종합병원
13704	병원	광명연세의원	정형/성형외과
13705	수의업	우리동물병원	수의업-종합
13706	유사의료업	제주침술원	침구원
13707	약국/한약방	동원약국	약국
13708	수의업	러브펫동물병원	수의업-종합
13709	병원	화성치과	치과의원
13710	약국/한약방	하나약국	약국
13711	병원	종로의원	내과/외과
13712	병원	대명한의원	한의원
13713	병원	서울햇님소아청소년과	소아과
13714	약국/한약방	신신약국	약국
13715	약국/한약방	사랑약국	약국
13716	병원	사랑의의원	종합병원
13717	병원	알콜정신전문병원	기타병원
13718	병원	꾸러기소아과	소아과
13719	유사의료업	승록한방지압침술원	침구원
13720	약국/한약방	광혜당약국	약국
13721	병원	드림치과	치과의원
13722	수의업	좋은동물병원	동물병원
13723	병원	광명이다치과의원	치과의원
13724	병원	서울성모신경외과의원	내과/외과
13725	병원	여성보람병원	기타병원
13726	병원	박가정의원	일반병원
13727	병원	경동한의원	한의원
13728	병원	안민한의원	한의원
13729	약국/한약방	수유상록수약국	약국
13730	약국/한약방	미보약국	약국
13731	약국/한약방	동보약국	약국
13732	약국/한약방	대림홍삼탕제원	탕제원
13733	병원	강진경내과	내과/외과
13734	약국/한약방	듀바코	약국
13735	수의업	메디큐	수의업-종합
13736	병원	수성부부치과의원	치과의원
13737	약국/한약방	양춘당약국	약국
13738	병원	수경이비인후과	내과/외과
13739	약국/한약방	햇살약국	약국
13740	병원	제일한의원	한의원
13741	병원	대광건재한약방	한의원
13742	약국/한약방	리젠시약국	약국
13743	병원	위앤드김소아과의원	내과/외과
13744	병원	강서함소아한의원	한의원
13745	병원	범어연합비뇨기과의원	비뇨기과
13746	병원	우리황내과의원	내과/외과
13747	유사의료업	교정센터	척추교정치료
13748	약국/한약방	동양탕제원	탕제원
13749	병원	정도한의원	한의원
13750	약국/한약방	김해현대약국	약국
13751	약국/한약방	하나로약국	약국
13752	약국/한약방	수약국	약국
13753	병원	미강정신과의원	기타병원
13754	약국/한약방	으뜸약국	약국
13755	병원	국민명가한의원	한의원
13756	병원	의원	일반병원
13757	약국/한약방	신세계약국	약국
13758	약국/한약방	이명희약국	약국
13759	병원	정훈신경외과	내과/외과
13760	약국/한약방	새동산약국	약국
13761	병원	목포닥터류흉부외과의원	내과/외과
13762	수의업	베스트동물병원	수의업-종합
13763	병원	여인석내과의원	내과/외과
13764	약국/한약방	신세계약국	약국
13765	약국/한약방	약초당한약국	약국
13766	약국/한약방	범어무궁화약국	약국
13767	약국/한약방	남은약국	약국
13768	병원	원광한의원	한의원
13769	병원	한누리연합의원	내과/외과
13770	병원	서울탑치과의원	치과의원
13771	병원	안중산부인과의원	내과/외과
13772	병원	더블유외과	내과/외과
13773	약국/한약방	제일약국	약국
13774	약국/한약방	세종온누리약국	약국
13775	병원	힘정형외과의원	내과/외과
13776	병원	의원	일반병원
13777	약국/한약방	열린종로약국	약국
13778	수의업	주동물병원	동물병원
13779	병원	굿모닝치과	치과의원
13780	수의업	꼬마애견	수의업-종합
13781	병원	엠의원	일반병원
13782	수의업	대명동물병원	수의업-종합
13783	병원	플랜트치과	치과의원
13784	병원	가양치과	치과의원
13785	병원	수치과의원	치과의원
13786	병원	강병원	일반병원
13787	병원	피부로한의원	한의원
13788	약국/한약방	희망약국	약국
13789	병원	우리산부인과	내과/외과
13790	병원	신세계치과의원	치과의원
13791	약국/한약방	건강탕제원	탕제원
13792	약국/한약방	가림약국	약국
13793	병원	스타회이트치과	치과의원
13794	병원	소나무한의원	한의원
13795	병원	코끼리내과의원	내과/외과
13796	병원	구자영내과	일반병원
13797	병원	하얀이치과	치과의원
13798	약국/한약방	한사랑약국	약국
13799	병원	용인세브란스병원	일반병원
13800	병원	신세계안과의원	내과/외과
13801	유사의료업	안양헌혈의집	혈액원
13802	병원	다나연합의원	일반병원
13803	병원	강남비뇨기과	내과/외과
13804	유사의료업	한국근육병재단	유사의료업기타
13805	약국/한약방	칠곡동아약국	약국
13806	약국/한약방	신용약업사	한약방
13807	병원	중앙산부인과	내과/외과
13808	병원	부천장원외과	내과/외과
13809	병원	리안피부과	피부과
13810	병원	권내과의원	내과/외과
13811	병원	우리내과	내과/외과
13812	약국/한약방	듀바코전자담배	약국
13813	약국/한약방	늘편한약국	약국
13814	병원	강치과의원	치과의원
13815	병원	한림대학부속강남성심병원	내과/외과
13816	병원	명지병원	일반병원
13817	약국/한약방	뉴현대약국	약국
13818	병원	21세기좋은치과	치과의원
13819	병원	산재의료관리원순천병원	일반병원
13820	병원	코아성형외과	정형/성형외과
13821	수의업	샴푸하는강아지	동물병원
13822	유사의료업	베데스다교정원	척추교정치료
13823	병원	삼성웰피부비뇨기과의원	피부과
13824	병원	제천진단방사선과의원	기타병원
13825	약국/한약방	유니팜	약국
13826	병원	송내과의원	내과/외과
13827	약국/한약방	래미안약국	약국
13828	병원	밝은성모안과의원	기타병원
13829	병원	맑은몸한의원	한의원
13830	약국/한약방	정약국	약국
13831	수의업	조양래동물의료센터	동물병원
13832	약국/한약방	예전온누리약국	약국
13833	약국/한약방	큰사랑약국	약국
13834	약국/한약방	에코메트로약국	약국
13835	병원	백석치과	치과의원
13836	병원	연합내과의원	내과/외과
13837	병원	서대구마취통증의학과의원	기타병원
